latitude,longitude,temperature_celsius,condition_text,wind_mph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,visibility_miles,uv_index,gust_mph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_phase,moon_illumination
20.27,81.49,25.4,16.0,3.8,243,15.0,1006.0,29.71,0.0,0.0,79,58,27.5,6.0,1.0,7.6,317.1,24.7,3.5,0.4,25.0,30.1,2,3,4.0,99
23.12,83.2,23.8,0.0,2.9,251,15.0,1007.0,29.72,0.0,0.0,82,9,25.8,6.0,1.0,6.0,283.7,27.9,2.4,0.4,39.2,60.0,2,4,4.0,99
27.43,82.18,26.5,0.0,4.9,295,14.0,1003.0,29.63,0.0,0.0,80,4,29.4,6.0,1.0,9.8,988.0,5.3,11.1,1.4,193.1,232.3,5,10,4.0,99
19.6,81.67,23.4,16.0,2.5,263,13.0,1007.0,29.74,0.0,0.0,83,44,25.4,6.0,1.0,5.1,267.0,29.7,0.8,0.3,26.2,27.6,2,3,4.0,99
26.37,76.63,28.1,0.0,6.9,242,15.0,1005.0,29.68,0.0,0.0,57,10,29.5,6.0,1.0,13.4,250.3,57.2,2.9,1.6,14.8,32.2,1,2,4.0,99
21.18,81.28,27.4,16.0,4.0,294,14.0,1006.0,29.7,0.0,0.0,71,44,30.0,6.0,1.0,7.2,627.5,0.0,12.3,51.5,51.6,64.3,3,6,4.0,99
30.78,76.9,24.6,0.0,3.6,18,5.0,1004.0,29.65,0.0,0.0,64,16,26.1,6.0,1.0,7.6,467.3,44.7,8.1,4.8,65.9,108.3,4,9,4.0,99
16.83,75.7,27.8,7.0,6.3,289,14.0,1007.0,29.75,1.9,0.07,61,68,29.5,6.0,1.0,8.9,227.0,35.4,2.1,0.4,4.9,6.8,1,1,4.0,99
21.23,81.63,28.1,1.0,2.7,304,7.0,1006.0,29.7,0.0,0.0,69,67,30.8,6.0,1.0,4.7,1068.1,0.0,33.6,16.9,86.3,103.7,4,10,4.0,99
21.67,82.17,26.8,16.0,2.7,332,6.0,1005.0,29.69,0.0,0.0,72,31,29.1,6.0,1.0,5.1,520.7,8.8,4.7,1.0,66.9,77.0,4,9,4.0,99
20.73,81.2,25.4,16.0,3.8,243,15.0,1006.0,29.71,0.0,0.0,79,58,27.5,6.0,1.0,7.6,317.1,24.7,3.5,0.4,25.0,30.1,2,3,4.0,99
20.71,81.55,25.4,16.0,3.8,243,15.0,1006.0,29.71,0.0,0.0,79,58,27.5,6.0,1.0,7.6,317.1,24.7,3.5,0.4,25.0,30.1,2,3,4.0,99
22.35,82.68,25.6,0.0,4.0,359,3.0,1006.0,29.7,0.0,0.0,77,12,27.7,6.0,1.0,8.3,687.6,0.1,12.3,2.1,68.3,93.5,4,9,4.0,99
21.9,83.4,25.6,0.0,2.2,345,6.0,1005.0,29.69,0.0,0.0,73,23,27.5,6.0,1.0,2.5,440.6,13.6,4.4,0.5,92.8,102.9,4,10,4.0,99
22.9,84.15,23.7,0.0,2.9,295,14.0,1007.0,29.72,0.0,0.0,74,16,25.5,6.0,1.0,6.0,363.8,19.7,4.2,1.8,118.7,144.9,4,10,4.0,99
21.1,82.1,28.1,1.0,2.7,304,7.0,1006.0,29.7,0.0,0.0,69,67,30.8,6.0,1.0,4.7,1068.1,0.0,33.6,16.9,86.3,103.7,4,10,4.0,99
22.02,82.57,26.8,16.0,2.7,332,6.0,1005.0,29.69,0.0,0.0,72,31,29.1,6.0,1.0,5.1,520.7,8.8,4.7,1.0,66.9,77.0,4,9,4.0,99
30.32,78.03,23.0,0.0,2.2,56,1.0,1006.0,29.7,0.0,0.0,83,20,25.1,6.0,1.0,4.3,487.3,32.2,3.5,1.6,79.1,103.4,4,10,4.0,99
29.62,79.67,20.3,16.0,2.7,46,4.0,1007.0,29.73,0.0,0.0,89,42,20.3,6.0,1.0,5.6,534.1,62.2,1.7,2.4,139.4,165.9,4,10,4.0,99
29.33,80.1,21.9,16.0,3.1,3,3.0,1006.0,29.7,0.0,0.0,89,43,21.9,6.0,1.0,6.5,360.5,11.6,1.2,0.4,84.8,104.7,4,10,4.0,99
30.73,78.45,0.8,0.0,2.2,155,10.0,1016.0,30.01,0.0,0.0,69,4,0.8,6.0,1.0,3.8,283.7,54.4,0.3,0.1,18.6,20.6,2,2,4.0,99
29.8,78.62,23.8,0.0,2.2,347,6.0,1004.0,29.65,0.0,0.0,81,9,25.8,6.0,1.0,4.7,761.0,0.3,14.2,2.8,145.8,197.6,4,10,4.0,99
29.97,78.17,23.6,0.0,2.9,53,4.0,1004.0,29.66,0.0,0.0,83,10,25.7,6.0,1.0,6.0,794.4,10.1,15.1,4.1,138.1,188.9,4,10,4.0,99
30.28,78.98,18.0,9.0,2.5,50,4.0,1007.0,29.75,0.0,0.0,94,36,18.0,1.0,1.0,5.1,494.0,31.1,5.5,1.6,95.2,106.0,4,10,4.0,99
30.38,78.48,20.2,20.0,2.2,87,0.0,1007.0,29.73,0.1,0.0,88,89,20.2,6.0,1.0,1.8,417.2,26.1,2.4,0.8,56.1,66.4,3,7,4.0,99
29.85,79.77,9.9,0.0,3.8,28,5.0,1013.0,29.92,0.0,0.0,83,15,9.4,6.0,1.0,8.1,333.8,44.4,1.2,0.3,27.1,29.2,2,3,4.0,99
29.58,80.22,21.9,16.0,3.1,3,3.0,1006.0,29.7,0.0,0.0,89,43,21.9,6.0,1.0,6.5,360.5,11.6,1.2,0.4,84.8,104.7,4,10,4.0,99
30.4,79.35,9.0,0.0,2.9,55,4.0,1014.0,29.94,0.0,0.0,83,17,8.7,6.0,1.0,6.0,280.4,37.6,1.2,0.3,21.1,25.6,2,2,4.0,99
23.27,82.45,23.4,0.0,2.7,295,14.0,1007.0,29.73,0.0,0.0,84,11,25.5,6.0,1.0,5.6,287.1,30.4,2.7,1.7,38.5,57.3,2,4,4.0,99
11.87,75.37,25.5,20.0,2.9,347,6.0,1009.0,29.79,0.6,0.02,88,89,28.5,5.0,1.0,4.5,188.6,22.2,1.6,1.1,2.8,3.5,1,1,4.0,99
9.27,76.78,22.9,7.0,2.2,113,2.0,1010.0,29.82,1.0,0.04,95,67,25.3,6.0,1.0,2.9,454.0,3.6,13.2,5.4,18.5,20.4,2,2,4.0,99
9.49,76.33,26.0,10.0,2.2,92,0.0,1009.0,29.8,5.0,0.2,82,56,28.8,4.0,1.0,1.6,185.3,31.8,1.1,0.4,0.9,2.9,1,1,4.0,99
9.98,76.28,25.0,9.0,2.5,110,2.0,1009.0,29.8,4.7,0.19,94,50,27.3,2.0,1.0,5.8,196.9,22.9,6.5,3.3,1.5,2.4,1,1,4.0,99
8.88,76.59,25.4,10.0,3.6,318,7.0,1010.0,29.81,6.7,0.26,87,79,28.1,4.0,1.0,7.2,185.3,32.2,1.5,0.7,0.8,1.1,1,1,4.0,99
12.5,75.0,26.0,9.0,2.2,10,3.0,1009.0,29.8,0.0,0.0,94,75,29.2,3.0,1.0,3.6,210.3,18.6,6.1,2.7,6.1,7.3,1,1,4.0,99
9.85,76.97,22.7,17.0,5.4,248,15.0,1011.0,29.84,0.2,0.01,93,79,25.0,3.0,1.0,6.3,185.3,22.4,1.5,0.2,1.2,1.6,1,1,4.0,99
11.25,75.77,26.0,9.0,2.2,10,3.0,1009.0,29.8,1.7,0.07,89,75,29.3,3.0,1.0,4.5,178.6,24.3,1.0,0.4,2.8,3.4,1,1,4.0,99
9.58,76.52,24.1,1.0,2.5,114,2.0,1009.0,29.81,0.0,0.0,94,73,26.6,6.0,1.0,4.5,223.6,25.0,4.1,4.1,2.5,3.4,1,1,4.0,99
10.52,76.22,25.0,9.0,2.5,110,2.0,1009.0,29.8,0.0,0.0,94,50,28.0,2.0,1.0,1.3,223.6,15.4,4.2,4.3,3.7,5.2,1,1,4.0,99
10.77,76.65,26.0,9.0,2.2,264,13.0,1010.0,29.83,0.3,0.01,84,75,29.5,2.0,1.0,10.5,287.1,10.5,6.0,2.9,5.8,7.1,1,1,4.0,99
8.51,76.96,28.0,13.0,8.1,320,7.0,1009.0,29.8,0.0,0.0,79,75,34.2,1.0,1.0,6.0,196.9,24.3,2.4,2.7,1.7,2.5,1,1,4.0,99
11.07,76.07,26.0,9.0,2.2,10,3.0,1009.0,29.8,1.0,0.04,89,75,30.1,3.0,1.0,0.9,310.4,12.9,8.1,5.6,11.5,12.8,1,1,4.0,99
10.57,72.62,27.8,16.0,11.4,281,14.0,1009.0,29.79,0.0,0.0,78,51,31.7,6.0,1.0,15.4,161.9,31.5,0.1,0.4,7.1,9.8,1,1,4.0,99
19.8,85.85,26.0,9.0,3.8,240,15.0,1005.0,29.68,0.0,0.0,94,75,28.7,1.0,1.0,15.0,487.3,154.5,1.2,3.9,136.5,140.6,4,10,4.0,99
23.42,88.37,28.2,22.0,5.4,208,11.0,1003.0,29.63,0.0,0.0,83,18,33.2,6.0,7.0,10.1,714.3,34.7,9.4,6.1,99.6,103.8,4,10,4.0,99
24.18,88.27,28.8,22.0,5.4,215,12.0,1003.0,29.62,0.0,0.0,75,19,33.3,6.0,7.0,10.3,1121.5,9.8,19.0,7.6,187.9,196.4,5,10,4.0,99
22.57,88.37,30.0,9.0,4.3,240,15.0,1004.0,29.65,0.2,0.01,94,75,37.0,1.0,6.0,9.6,1054.8,18.6,21.8,17.6,133.1,143.7,4,10,4.0,99
25.03,88.15,29.6,22.0,3.4,196,11.0,1003.0,29.62,0.0,0.0,65,15,33.3,6.0,7.0,6.5,787.7,57.2,8.9,7.5,76.7,82.1,4,10,4.0,99
27.03,88.27,22.3,13.0,2.2,331,6.0,1008.0,29.76,4.4,0.17,97,81,24.8,4.0,5.0,3.1,540.7,23.6,5.4,0.5,25.9,28.1,2,3,4.0,99
26.52,88.73,27.5,7.0,5.4,39,4.0,1004.0,29.63,0.8,0.03,82,93,31.5,6.0,6.0,10.1,1001.4,36.1,6.9,1.5,125.4,128.6,4,10,4.0,99
22.43,87.33,29.2,22.0,3.6,252,15.0,1004.0,29.63,0.0,0.0,73,15,33.7,6.0,7.0,6.5,627.5,13.4,7.3,1.8,63.1,69.0,3,8,4.0,99
22.59,88.31,30.0,9.0,4.3,240,15.0,1004.0,29.65,0.1,0.0,94,75,36.7,1.0,6.0,9.6,1054.8,18.6,21.8,17.6,133.1,143.7,4,10,4.0,99
23.24,87.87,28.4,22.0,5.1,205,11.0,1003.0,29.63,0.0,0.0,81,20,33.3,6.0,7.0,9.8,647.5,28.6,6.7,3.1,96.4,100.4,4,10,4.0,99
23.25,87.07,28.8,22.0,2.7,306,7.0,1004.0,29.64,0.0,0.0,65,15,31.8,6.0,7.0,5.4,714.3,7.8,12.3,3.4,104.7,120.1,4,10,4.0,99
23.33,86.37,27.9,22.0,3.8,274,13.0,1004.0,29.66,0.0,0.0,67,17,30.4,6.0,7.0,7.6,574.1,20.6,8.5,18.1,57.8,74.3,3,7,4.0,99
26.32,89.43,26.5,1.0,5.6,66,1.0,1004.0,29.63,0.0,0.0,89,69,30.3,6.0,6.0,10.5,867.8,44.0,4.7,2.3,129.9,132.6,4,10,4.0,99
22.9,88.4,30.0,9.0,4.3,240,15.0,1004.0,29.65,0.2,0.01,94,75,38.0,1.0,6.0,10.3,841.1,27.5,12.0,6.0,102.7,112.2,4,10,4.0,99
32.28,75.65,25.4,0.0,3.1,71,1.0,1004.0,29.65,0.0,0.0,71,22,27.1,6.0,1.0,6.5,574.1,25.4,11.3,1.4,58.8,86.5,3,7,4.0,99
32.03,75.52,24.8,0.0,3.1,74,1.0,1004.0,29.65,0.0,0.0,72,22,26.5,6.0,1.0,6.5,574.1,25.4,11.3,1.4,58.8,86.5,3,7,4.0,99
30.33,76.4,26.4,0.0,3.1,305,7.0,1004.0,29.63,0.0,0.0,66,13,28.1,6.0,1.0,6.5,1241.7,0.2,14.9,2.7,139.0,194.4,4,10,4.0,99
31.45,74.93,29.0,15.0,4.3,240,15.0,1004.0,29.65,0.0,0.0,66,0,31.8,3.0,1.0,10.3,1949.3,0.0,22.6,4.4,97.5,136.1,4,10,4.0,99
31.38,75.38,26.3,0.0,3.6,150,10.0,1003.0,29.63,0.0,0.0,68,18,28.0,6.0,1.0,7.6,1869.2,0.0,21.3,2.8,153.9,204.9,5,10,4.0,99
30.53,75.72,26.0,0.0,2.2,220,12.0,1004.0,29.64,0.0,0.0,64,14,27.4,6.0,1.0,3.4,1068.1,0.0,13.5,1.5,79.6,128.2,4,10,4.0,99
30.23,75.83,26.6,0.0,2.2,242,15.0,1004.0,29.64,0.0,0.0,56,13,27.6,6.0,1.0,3.8,1001.4,0.2,13.9,1.4,68.2,100.3,4,9,4.0,99
29.98,75.38,27.8,0.0,2.7,262,13.0,1004.0,29.63,0.0,0.0,46,11,28.1,6.0,1.0,5.6,554.1,0.9,9.4,0.9,32.0,56.1,2,3,4.0,99
31.63,74.87,29.0,15.0,4.3,240,15.0,1004.0,29.65,0.0,0.0,66,0,32.2,3.0,1.0,10.7,2964.0,0.0,27.8,2.3,131.9,176.3,4,10,4.0,99
30.67,74.75,27.0,0.0,4.0,184,8.0,1003.0,29.62,0.0,0.0,48,8,27.4,6.0,1.0,8.5,734.3,1.4,12.9,0.9,41.7,71.8,3,4,4.0,99
30.9,75.85,25.8,0.0,2.5,159,10.0,1004.0,29.64,0.0,0.0,69,17,27.5,6.0,1.0,5.1,2296.5,0.0,29.5,9.5,190.3,255.8,5,10,4.0,99
31.33,75.58,26.3,0.0,3.1,144,9.0,1004.0,29.63,0.0,0.0,69,19,28.1,6.0,1.0,6.5,1762.4,0.1,31.5,7.5,169.7,230.1,5,10,4.0,99
30.48,74.52,27.8,0.0,3.8,225,12.0,1003.0,29.62,0.0,0.0,45,7,28.0,6.0,1.0,8.1,647.5,7.2,12.3,1.0,29.4,54.7,2,3,4.0,99
30.8,75.17,26.3,0.0,4.0,188,8.0,1004.0,29.63,0.0,0.0,55,11,27.1,6.0,1.0,8.5,894.6,0.1,14.6,1.2,48.8,82.1,3,6,4.0,99
31.53,75.92,25.2,0.0,3.4,80,0.0,1004.0,29.65,0.0,0.0,71,21,26.9,6.0,1.0,6.9,627.5,18.4,12.0,2.8,95.8,134.4,4,10,4.0,99
30.97,76.53,24.6,0.0,3.6,18,5.0,1004.0,29.65,0.0,0.0,64,16,26.1,6.0,1.0,7.6,467.3,44.7,8.1,4.8,65.9,108.3,4,9,4.0,99
30.92,74.6,27.2,0.0,4.0,176,8.0,1003.0,29.62,0.0,0.0,47,8,27.6,6.0,1.0,8.5,714.3,1.7,13.2,1.0,42.8,77.7,3,5,4.0,99
30.4,74.03,29.2,0.0,6.7,238,15.0,1003.0,29.62,0.0,0.0,37,4,28.8,6.0,1.0,14.1,614.2,2.9,13.2,0.8,29.9,56.5,2,3,4.0,99
30.38,75.55,26.3,0.0,2.2,212,11.0,1004.0,29.64,0.0,0.0,56,13,27.3,6.0,1.0,4.3,741.0,0.8,11.5,1.5,41.8,69.0,3,4,4.0,99
12.52,76.9,22.9,24.0,8.1,237,15.0,1009.0,29.8,11.3,0.44,85,55,25.1,1.0,1.0,17.2,250.3,16.1,4.9,0.4,1.6,2.1,1,1,4.0,99
12.31,76.65,22.1,24.0,8.5,243,15.0,1010.0,29.81,8.6,0.34,90,78,24.6,1.0,1.0,17.7,250.3,10.8,5.3,1.1,4.4,5.5,1,1,4.0,99
16.77,77.13,27.1,0.0,2.2,31,5.0,1007.0,29.73,0.0,0.0,67,19,29.0,6.0,1.0,3.1,337.1,70.1,3.6,1.3,29.2,35.1,2,3,4.0,99
13.32,75.78,19.8,10.0,4.5,263,13.0,1011.0,29.84,6.2,0.24,97,80,19.8,4.0,1.0,8.7,181.9,8.4,1.5,0.1,2.1,2.8,1,1,4.0,99
14.23,76.4,22.4,16.0,12.8,263,13.0,1009.0,29.8,0.0,0.0,88,51,24.7,6.0,1.0,17.7,208.6,12.0,3.4,0.9,2.8,3.6,1,1,4.0,99
14.8,75.4,22.0,16.0,7.2,246,15.0,1009.0,29.81,0.0,0.0,94,60,24.6,6.0,1.0,10.7,188.6,13.6,1.5,0.2,3.2,4.6,1,1,4.0,99
16.2,77.37,27.5,20.0,4.7,153,10.0,1007.0,29.73,0.8,0.03,65,89,29.5,5.0,1.0,7.4,330.5,65.8,3.7,1.7,21.6,25.6,2,2,4.0,99
13.13,78.13,23.0,16.0,9.4,230,12.0,1013.0,29.91,0.0,0.0,89,50,25.1,3.0,1.0,11.0,237.0,31.5,3.0,0.4,2.1,2.7,1,1,4.0,99
15.47,75.02,22.2,1.0,8.9,248,15.0,1009.0,29.8,0.0,0.0,91,66,24.6,6.0,1.0,12.5,207.0,11.2,3.3,0.4,3.6,5.2,1,1,4.0,99
17.9,77.55,24.5,0.0,2.9,41,4.0,1008.0,29.75,0.0,0.0,79,14,26.4,6.0,1.0,5.4,350.5,19.3,6.5,0.5,30.8,37.9,2,3,4.0,99
17.33,76.83,27.1,16.0,2.5,34,4.0,1007.0,29.74,0.0,0.0,68,28,29.1,6.0,1.0,3.8,333.8,51.5,4.8,2.0,27.5,34.1,2,3,4.0,99
15.42,75.62,23.2,7.0,11.9,247,15.0,1009.0,29.8,2.2,0.09,86,70,25.4,6.0,1.0,17.9,237.0,9.8,6.0,0.7,5.1,7.6,1,1,4.0,99
13.35,74.75,26.0,9.0,2.2,10,3.0,1009.0,29.8,2.5,0.1,94,75,29.4,3.0,1.0,2.7,175.2,26.5,0.2,0.2,5.3,6.7,1,1,4.0,99
16.18,75.7,25.6,20.0,10.7,279,13.0,1008.0,29.76,0.6,0.02,73,88,27.4,5.0,1.0,15.0,247.0,13.6,6.1,2.0,6.0,9.0,1,1,4.0,99
13.0,76.1,20.6,10.0,7.8,260,13.0,1010.0,29.83,3.6,0.14,94,68,20.6,4.0,1.0,13.4,185.3,12.7,1.7,0.1,1.5,2.0,1,1,4.0,99
13.92,75.57,20.7,7.0,4.7,247,15.0,1010.0,29.82,0.2,0.01,95,64,20.7,6.0,1.0,8.1,178.6,13.1,1.4,0.1,3.0,4.0,1,1,4.0,99
15.15,76.93,27.7,20.0,8.3,267,13.0,1007.0,29.74,0.2,0.01,62,82,29.5,5.0,1.0,11.6,220.3,22.0,6.2,6.0,4.1,5.6,1,1,4.0,99
12.98,77.58,22.0,16.0,6.9,240,15.0,1014.0,29.94,7.2,0.28,94,75,24.5,3.0,1.0,15.0,230.3,24.7,3.1,0.4,2.6,3.2,1,1,4.0,99
13.34,77.1,22.5,10.0,4.5,263,13.0,1009.0,29.8,6.2,0.24,83,71,24.8,4.0,1.0,8.7,260.4,15.9,4.4,0.4,3.3,4.3,1,1,4.0,99
15.87,74.5,20.5,2.0,5.4,257,15.0,1010.0,29.82,0.0,0.0,97,100,20.5,0.0,1.0,8.5,207.0,9.3,2.3,0.3,4.8,6.6,1,1,4.0,99
15.35,76.15,24.1,16.0,11.9,240,15.0,1008.0,29.77,0.0,0.0,85,34,26.2,6.0,1.0,18.8,233.7,16.3,4.8,0.7,4.7,6.4,1,1,4.0,99
20.1,77.15,25.8,1.0,6.3,351,3.0,1007.0,29.74,0.0,0.0,73,71,27.8,6.0,1.0,11.6,273.7,37.9,3.9,7.6,52.5,59.4,3,6,4.0,99
19.08,74.73,25.0,0.0,6.7,341,6.0,1009.0,29.79,0.0,0.0,63,12,26.4,6.0,1.0,10.3,257.0,24.3,3.2,1.0,10.6,15.5,1,1,4.0,99
18.4,76.58,24.4,0.0,4.3,24,5.0,1008.0,29.76,0.0,0.0,77,23,26.2,6.0,1.0,7.8,280.4,43.3,2.9,0.7,27.7,34.0,2,3,4.0,99
17.68,75.92,29.0,0.0,3.6,55,4.0,1007.0,29.74,0.0,0.0,57,24,30.9,6.0,1.0,4.7,747.7,144.5,2.8,18.8,132.3,143.6,4,10,4.0,99
18.17,76.05,25.9,16.0,2.2,68,1.0,1008.0,29.77,0.0,0.0,68,43,27.5,6.0,1.0,2.0,307.1,34.0,4.4,0.6,29.0,37.3,2,3,4.0,99
16.7,74.22,21.7,9.0,5.6,250,15.0,1009.0,29.8,0.0,0.0,95,67,21.7,1.0,1.0,9.2,210.3,11.6,2.7,0.6,5.9,8.6,1,1,4.0,99
19.95,79.3,25.9,0.0,2.2,85,0.0,1006.0,29.71,0.0,0.0,79,15,28.2,6.0,1.0,0.9,380.5,29.7,6.8,5.3,52.6,59.9,3,6,4.0,99
20.73,77.0,27.7,16.0,5.8,298,14.0,1007.0,29.73,0.0,0.0,65,26,29.8,6.0,1.0,9.4,350.5,24.3,5.4,1.2,32.1,40.9,2,3,4.0,99
19.27,76.78,26.3,15.0,5.4,357,3.0,1007.0,29.74,0.0,0.0,70,94,28.2,6.0,1.0,9.8,260.4,42.2,3.0,2.6,35.5,42.0,2,3,4.0,99
20.4,78.13,27.7,16.0,3.8,356,3.0,1007.0,29.72,0.0,0.0,71,26,30.5,6.0,1.0,6.0,303.8,49.4,3.2,1.5,37.9,46.7,2,4,4.0,99
19.15,77.33,25.9,16.0,3.4,14,5.0,1007.0,29.73,0.0,0.0,75,45,28.1,6.0,1.0,6.5,363.8,29.0,5.3,1.3,63.5,73.2,3,8,4.0,99
20.9,74.78,25.4,0.0,5.8,323,7.0,1008.0,29.76,0.0,0.0,72,10,27.2,6.0,1.0,11.0,193.6,21.8,1.0,0.2,4.0,7.0,1,1,4.0,99
17.68,73.98,22.7,10.0,3.8,277,13.0,1009.0,29.8,2.6,0.1,83,82,24.9,4.0,1.0,7.2,188.6,18.4,2.5,0.7,6.3,9.2,1,1,4.0,99
16.87,74.57,22.5,7.0,5.4,239,15.0,1009.0,29.78,1.1,0.04,89,87,24.8,6.0,1.0,9.6,205.3,10.3,2.4,0.5,5.5,8.1,1,1,4.0,99
19.72,77.15,25.8,1.0,6.3,351,3.0,1007.0,29.74,0.0,0.0,73,71,27.8,6.0,1.0,11.6,273.7,37.9,3.9,7.6,52.5,59.4,3,6,4.0,99
18.53,73.87,24.8,16.0,3.6,283,14.0,1009.0,29.79,0.0,0.0,76,44,26.7,6.0,1.0,5.8,323.8,5.8,11.5,4.8,23.3,30.6,2,2,4.0,99
20.93,77.75,27.3,16.0,3.8,341,6.0,1007.0,29.73,0.0,0.0,68,53,29.5,6.0,1.0,6.5,323.8,29.3,4.6,0.6,37.9,46.3,2,4,4.0,99
21.37,74.25,24.2,0.0,8.1,264,13.0,1008.0,29.77,0.0,0.0,81,9,26.2,6.0,1.0,14.8,220.3,16.8,3.6,2.5,5.7,10.1,1,1,4.0,99
16.98,73.3,26.5,20.0,5.1,321,7.0,1008.0,29.78,0.1,0.0,85,52,29.9,6.0,1.0,7.8,176.9,26.1,0.2,0.2,7.1,11.2,1,1,4.0,99
20.75,78.62,27.0,9.0,6.9,340,6.0,1008.0,29.77,0.0,0.0,89,50,29.3,1.0,1.0,5.4,327.1,30.4,4.1,2.5,40.9,49.8,3,4,4.0,99
20.53,76.18,24.9,16.0,6.3,297,14.0,1008.0,29.77,0.0,0.0,72,25,26.6,6.0,1.0,10.5,327.1,50.8,4.2,12.8,70.5,82.9,4,9,4.0,99
21.05,76.53,27.0,0.0,5.6,293,14.0,1007.0,29.74,0.0,0.0,66,24,28.9,6.0,1.0,9.4,353.8,25.4,6.1,2.9,27.0,35.2,2,3,4.0,99
21.17,79.65,25.1,0.0,2.2,6,3.0,1006.0,29.72,0.0,0.0,78,13,27.0,6.0,1.0,4.3,327.1,11.4,3.5,0.5,33.2,42.7,2,3,4.0,99
18.98,75.77,25.0,16.0,3.4,12,5.0,1008.0,29.76,0.0,0.0,72,27,26.7,6.0,1.0,6.0,277.0,25.8,6.4,4.4,16.7,24.8,2,2,4.0,99
19.83,75.88,24.6,0.0,7.2,348,6.0,1008.0,29.77,0.0,0.0,70,20,26.2,6.0,1.0,13.4,250.3,43.3,2.4,1.0,21.6,28.8,2,2,4.0,99
19.2,72.97,28.0,9.0,8.1,240,15.0,1008.0,29.77,0.4,0.02,89,50,32.6,1.0,1.0,6.5,1655.6,0.0,18.0,19.8,102.9,145.0,4,10,4.0,99
19.68,72.75,26.4,20.0,4.5,300,14.0,1008.0,29.77,0.1,0.0,83,71,29.5,6.0,1.0,6.9,634.2,1.2,10.6,1.3,33.0,62.2,2,3,4.0,99
18.98,72.83,28.0,9.0,8.1,240,15.0,1008.0,29.77,1.0,0.04,89,50,32.3,1.0,1.0,9.6,290.4,8.0,14.6,18.4,12.2,18.9,1,2,4.0,99
21.15,79.1,27.0,9.0,6.9,340,6.0,1008.0,29.77,0.0,0.0,89,50,29.7,1.0,1.0,7.4,340.5,26.8,5.7,4.2,40.6,50.1,3,4,4.0,99
19.8,85.85,26.0,9.0,3.8,240,15.0,1005.0,29.68,0.0,0.0,94,75,28.7,1.0,1.0,15.0,487.3,154.5,1.2,3.9,136.5,140.6,4,10,4.0,99
20.85,85.1,26.2,20.0,2.5,274,13.0,1005.0,29.69,0.3,0.01,85,87,29.3,5.0,1.0,4.5,387.2,5.0,4.0,0.4,28.4,30.7,2,3,4.0,99
18.82,82.72,22.5,20.0,2.2,235,12.0,1008.0,29.76,1.2,0.05,86,82,24.8,5.0,1.0,4.3,527.4,2.2,11.3,1.4,33.7,35.5,2,3,4.0,99
21.33,83.62,26.0,20.0,2.7,257,15.0,1005.0,29.68,0.2,0.01,80,87,28.6,5.0,1.0,5.6,574.1,14.3,5.4,1.0,66.2,71.1,4,9,4.0,99
20.27,86.17,26.0,9.0,3.8,240,15.0,1005.0,29.68,1.3,0.05,94,75,28.5,1.0,1.0,8.3,587.5,16.5,7.0,2.2,64.8,70.2,3,8,4.0,99
20.18,85.62,26.0,9.0,3.8,240,15.0,1005.0,29.68,0.5,0.02,94,75,28.4,1.0,1.0,7.2,634.2,11.8,5.9,0.6,67.6,72.8,4,9,4.0,99
21.94,86.72,28.8,16.0,2.7,280,13.0,1004.0,29.65,0.0,0.0,65,45,31.6,6.0,7.0,5.4,380.5,9.1,3.8,0.7,58.2,66.1,3,7,4.0,99
18.35,81.9,24.5,10.0,2.2,100,0.0,1007.0,29.72,2.7,0.11,94,83,27.2,4.0,1.0,2.0,280.4,11.1,1.0,0.2,19.7,19.9,2,2,4.0,99
21.49,86.93,29.3,16.0,4.5,230,12.0,1004.0,29.64,0.0,0.0,76,56,34.5,6.0,7.0,7.8,500.7,19.1,6.0,2.1,93.8,100.8,4,10,4.0,99
21.45,83.97,25.8,16.0,2.2,239,15.0,1005.0,29.68,0.0,0.0,85,30,28.7,6.0,1.0,3.8,410.6,71.5,2.0,2.1,59.8,62.5,3,8,4.0,99
20.67,85.6,26.0,9.0,3.8,240,15.0,1005.0,29.68,0.3,0.01,94,75,28.6,1.0,1.0,7.2,520.7,14.0,4.7,0.8,42.8,46.9,3,5,4.0,99
20.13,85.1,27.8,16.0,2.7,255,15.0,1005.0,29.67,0.0,0.0,84,53,32.6,6.0,1.0,4.7,627.5,13.4,3.7,0.5,112.2,118.6,4,10,4.0,99
20.5,85.83,26.0,9.0,3.8,240,15.0,1005.0,29.68,0.3,0.01,94,75,28.6,1.0,1.0,7.2,520.7,14.0,4.7,0.8,42.8,46.9,3,5,4.0,99
20.83,84.32,26.2,20.0,2.5,274,13.0,1005.0,29.69,0.3,0.01,85,87,29.3,5.0,1.0,4.5,387.2,5.0,4.0,0.4,28.4,30.7,2,3,4.0,99
20.5,86.42,28.8,1.0,7.4,248,15.0,1004.0,29.65,0.0,0.0,80,64,34.1,6.0,6.0,12.1,587.5,93.0,4.7,4.0,170.5,176.7,5,10,4.0,99
